"date","time.uhi.min","uhi.min","time.uhi.max","uhi.max","uhi.med"
2021-05-17,2021-05-17 03:00:00,1.9,2021-05-17 11:30:00,1.8,2.1
2021-05-18,2021-05-18 23:30:00,0.7,2021-05-18 11:00:00,4.2,3
2021-05-19,2021-05-19 02:30:00,0.2,2021-05-19 10:30:00,4.2,2.7
2021-05-20,2021-05-20 23:00:00,1.9,2021-05-20 11:00:00,4.6,2.7
2021-05-21,2021-05-21 23:30:00,4.4,2021-05-21 12:00:00,3.2,2.8
2021-05-22,2021-05-22 03:00:00,3.7,2021-05-22 12:00:00,4.7,3.1
2021-05-23,2021-05-23 03:00:00,1.8,2021-05-23 11:30:00,7.6,3.6
2021-05-25,2021-05-25 01:30:00,2.7,2021-05-25 11:30:00,4.5,3.1
2021-05-26,2021-05-26 02:00:00,2.1,2021-05-26 11:00:00,6.3,2.7
2021-05-27,2021-05-27 23:30:00,2.6,2021-05-27 09:30:00,6.5,2.9
2021-05-28,2021-05-28 23:30:00,1.6,2021-05-28 11:00:00,1.9,2.4
2021-05-29,2021-05-29 03:00:00,2.4,2021-05-29 11:00:00,6.1,3.4
2021-05-30,2021-05-30 03:00:00,2.2,2021-05-30 10:30:00,7.4,3
2021-05-31,2021-05-31 23:30:00,2.3,2021-05-31 10:00:00,6.8,3.3
2021-06-02,2021-06-02 03:00:00,2.2,2021-06-02 09:00:00,4.5,2.4
2021-06-04,2021-06-04 03:00:00,3,2021-06-04 11:00:00,5.6,3.5
2021-06-05,2021-06-05 02:00:00,0.8,2021-06-05 11:30:00,5.2,3.5
2021-06-06,2021-06-06 02:30:00,0.5,2021-06-06 09:30:00,5.9,3.2
2021-06-07,2021-06-07 23:00:00,2.1,2021-06-07 11:30:00,5.2,2.6
2021-06-08,2021-06-08 23:30:00,2.2,2021-06-08 09:30:00,6.6,3.6
2021-06-09,2021-06-09 02:30:00,1.4,2021-06-09 11:00:00,5,3.3
2021-06-10,2021-06-10 02:30:00,1.6,2021-06-10 12:00:00,5.5,3.5
2021-06-11,2021-06-11 02:30:00,0.7,2021-06-11 09:00:00,6.8,3.1
2021-06-12,2021-06-12 02:30:00,1.3,2021-06-12 09:30:00,6.8,3.1
2021-06-13,2021-06-13 23:00:00,2,2021-06-13 08:00:00,2.2,2.2
2021-06-14,2021-06-14 22:00:00,2.6,2021-06-14 12:00:00,5.1,2.3
2021-06-15,2021-06-15 01:30:00,0.6,2021-06-15 10:00:00,5,2.7
2021-06-16,2021-06-16 03:00:00,2,2021-06-16 11:00:00,4.7,2.7
2021-06-17,2021-06-17 00:00:00,3,2021-06-17 09:30:00,7.2,3.5
2021-06-18,2021-06-18 02:30:00,2.9,2021-06-18 08:00:00,4.9,2.9
2021-06-19,2021-06-19 22:00:00,2.7,2021-06-19 09:00:00,2.3,2.4
2021-06-20,2021-06-20 03:00:00,1.9,2021-06-20 10:30:00,5.2,3.2
2021-06-21,2021-06-21 03:00:00,0.6,2021-06-21 11:00:00,6.1,3
2021-06-22,2021-06-22 01:00:00,1.6,2021-06-22 11:30:00,5,4.2
2021-06-23,2021-06-23 02:30:00,0.5,2021-06-23 11:30:00,3.4,3.2
2021-06-24,2021-06-24 02:30:00,0.8,2021-06-24 12:30:00,7.3,3.4
2021-06-25,2021-06-25 02:00:00,0.6,2021-06-25 12:00:00,7.8,4
2021-06-26,2021-06-26 21:30:00,2.6,2021-06-26 10:30:00,7.8,3.1
2021-06-27,2021-06-27 02:30:00,1.9,2021-06-27 11:00:00,4.3,2.8
2021-06-28,2021-06-28 02:30:00,1.1,2021-06-28 11:30:00,9,4.6
2021-06-29,2021-06-29 02:30:00,1.8,2021-06-29 11:30:00,6.7,3.3
2021-06-30,2021-06-30 03:00:00,1,2021-06-30 13:00:00,6.7,3.7
2021-07-02,2021-07-02 23:30:00,3.4,2021-07-02 11:30:00,5.8,2.9
2021-07-04,2021-07-04 00:30:00,2.3,2021-07-04 11:00:00,6,3.6
2021-07-05,2021-07-05 01:30:00,1.7,2021-07-05 10:00:00,4.3,3.2
2021-07-06,2021-07-06 03:00:00,2.1,2021-07-06 11:30:00,5.4,2.9
2021-07-07,2021-07-07 03:00:00,0.6,2021-07-07 11:00:00,6.3,3.7
2021-07-08,2021-07-08 02:30:00,1.6,2021-07-08 11:30:00,6.5,3.4
2021-07-09,2021-07-09 03:00:00,1.5,2021-07-09 11:30:00,7.5,4.3
2021-07-10,2021-07-10 03:00:00,2.5,2021-07-10 11:00:00,3.4,3.8
2021-07-11,2021-07-11 03:00:00,1.2,2021-07-11 11:30:00,7.8,3.9
2021-07-12,2021-07-12 03:00:00,1.8,2021-07-12 11:30:00,6.6,4.3
2021-07-13,2021-07-13 03:00:00,1,2021-07-13 11:30:00,6.6,3.2
2021-07-14,2021-07-14 02:30:00,0.7,2021-07-14 11:30:00,7.7,3.9
2021-07-15,2021-07-15 03:00:00,2.8,2021-07-15 12:00:00,3.7,3.4
2021-07-16,2021-07-16 03:00:00,2.5,2021-07-16 12:30:00,6.4,3.7
2021-07-17,2021-07-17 03:00:00,3,2021-07-17 11:30:00,6.3,3.1
2021-07-18,2021-07-18 03:00:00,2.7,2021-07-18 11:00:00,6.8,3.5
2021-07-19,2021-07-19 03:00:00,2.3,2021-07-19 10:30:00,8.6,3.6
2021-07-21,2021-07-21 23:30:00,4.2,2021-07-21 11:00:00,4.6,4.3
2021-07-22,2021-07-22 03:30:00,1.1,2021-07-22 11:00:00,5.7,4
2021-07-24,2021-07-24 03:00:00,3.1,2021-07-24 11:30:00,7,4.6
2021-07-25,2021-07-25 03:00:00,2.8,2021-07-25 12:00:00,8.9,4.7
2021-07-26,2021-07-26 03:00:00,3.3,2021-07-26 11:00:00,6.1,4.3
2021-07-27,2021-07-27 02:30:00,2.7,2021-07-27 12:00:00,7,4.2
2021-07-28,2021-07-28 03:00:00,2.7,2021-07-28 11:30:00,7.4,3.2
2021-07-29,2021-07-29 03:00:00,3.4,2021-07-29 11:30:00,7.3,4.3
2021-07-30,2021-07-30 03:00:00,2.6,2021-07-30 12:00:00,6.9,3.6
2021-07-31,2021-07-31 03:00:00,2.9,2021-07-31 10:30:00,9.4,4
2021-08-01,2021-08-01 03:00:00,2.8,2021-08-01 12:00:00,6.4,3.5
2021-08-02,2021-08-02 23:30:00,4.5,2021-08-02 11:00:00,6.1,3.6
2021-08-03,2021-08-03 03:00:00,4.1,2021-08-03 12:00:00,9,4.4
2021-08-04,2021-08-04 03:00:00,3.2,2021-08-04 11:30:00,8.2,4
2021-08-05,2021-08-05 03:00:00,2.2,2021-08-05 11:00:00,8.6,3.3
2021-08-07,2021-08-07 03:00:00,4.4,2021-08-07 12:00:00,7.8,5
2021-08-08,2021-08-08 03:00:00,1.8,2021-08-08 12:00:00,7.3,4.3
2021-08-09,2021-08-09 03:00:00,2.8,2021-08-09 11:30:00,7.8,3.6
2021-08-10,2021-08-10 03:30:00,1.7,2021-08-10 11:00:00,7,4.5
2021-08-11,2021-08-11 02:30:00,2.4,2021-08-11 11:00:00,7.8,3.8
2021-08-12,2021-08-12 23:30:00,3.8,2021-08-12 10:00:00,10.3,3.9
2021-08-13,2021-08-13 03:30:00,2.9,2021-08-13 11:00:00,8.6,4.1
2021-08-14,2021-08-14 03:30:00,3.6,2021-08-14 10:30:00,8,3.9
2021-08-15,2021-08-15 03:30:00,1.7,2021-08-15 11:00:00,8.1,4.4
2021-08-16,2021-08-16 03:30:00,3.5,2021-08-16 11:30:00,5.7,4.1
2021-08-17,2021-08-17 03:30:00,1.1,2021-08-17 11:00:00,5.4,3.5
2021-08-18,2021-08-18 23:00:00,1.4,2021-08-18 11:30:00,3.4,3.2
2021-08-20,2021-08-20 03:30:00,2.4,2021-08-20 11:30:00,7.5,3.3
2021-08-21,2021-08-21 02:30:00,3.1,2021-08-21 10:30:00,7.2,3.5
2021-08-22,2021-08-22 03:30:00,3.5,2021-08-22 11:00:00,8,4.4
2021-08-23,2021-08-23 03:30:00,3.8,2021-08-23 11:30:00,8.5,4.9
2021-08-24,2021-08-24 03:30:00,3.5,2021-08-24 11:30:00,7,4.4
2021-08-26,2021-08-26 04:00:00,-0.2,2021-08-26 11:00:00,6.8,2.6
2021-08-27,2021-08-27 03:30:00,0,2021-08-27 11:30:00,8.8,3.4
2021-08-28,2021-08-28 04:00:00,-1.9,2021-08-28 10:30:00,8.4,2.9
2021-08-29,2021-08-29 23:00:00,0,2021-08-29 11:00:00,4.1,2.6
2021-08-30,2021-08-30 23:30:00,1.8,2021-08-30 12:00:00,6.4,3.2
2021-08-31,2021-08-31 03:30:00,2,2021-08-31 11:00:00,6.9,3.4
2021-09-01,2021-09-01 23:30:00,2.6,2021-09-01 10:00:00,4.6,4
2021-09-02,2021-09-02 04:00:00,1.9,2021-09-02 11:00:00,5.2,3.5
2021-09-03,2021-09-03 03:30:00,2.5,2021-09-03 10:30:00,5.8,4
2021-09-04,2021-09-04 03:30:00,2.3,2021-09-04 10:30:00,6.6,3.4
2021-09-05,2021-09-05 02:30:00,1.8,2021-09-05 10:00:00,8.9,3.5
2021-09-06,2021-09-06 23:30:00,2.6,2021-09-06 11:00:00,3.8,3.4
2021-09-08,2021-09-08 04:00:00,1.4,2021-09-08 10:30:00,6.5,2.7
2021-09-09,2021-09-09 04:00:00,1.8,2021-09-09 11:30:00,5.2,1.8
2021-09-10,2021-09-10 04:00:00,2.3,2021-09-10 11:30:00,6.2,3.3
2021-09-11,2021-09-11 03:30:00,2.2,2021-09-11 12:00:00,6.7,3.4
2021-09-12,2021-09-12 04:00:00,1.1,2021-09-12 11:00:00,7.7,3
2021-09-13,2021-09-13 03:30:00,4.1,2021-09-13 10:30:00,4.8,3.4
2021-09-14,2021-09-14 03:30:00,2.1,2021-09-14 11:30:00,7,3.5
2021-09-15,2021-09-15 03:30:00,3,2021-09-15 11:00:00,6.8,3.4
2021-09-16,2021-09-16 03:30:00,1.8,2021-09-16 10:30:00,7.6,3.1
2021-09-17,2021-09-17 01:00:00,2.8,2021-09-17 10:00:00,6.3,2.5
2021-09-18,2021-09-18 20:00:00,1,2021-09-18 12:00:00,5.8,1.6
2021-09-19,2021-09-19 04:30:00,0.6,2021-09-19 10:30:00,7.3,3.2
2021-09-20,2021-09-20 23:30:00,1.4,2021-09-20 10:30:00,4.4,2.9
2021-09-21,2021-09-21 04:30:00,2.1,2021-09-21 11:00:00,5.6,2.3
2021-09-22,2021-09-22 17:30:00,0.8,2021-09-22 10:00:00,3.6,1.8
2021-09-23,2021-09-23 22:30:00,3.4,2021-09-23 12:00:00,6,3.6
2021-09-24,2021-09-24 00:30:00,2.5,2021-09-24 11:30:00,5.4,3.1
2021-09-25,2021-09-25 04:00:00,-0.4,2021-09-25 11:30:00,5.3,2.5
2021-09-26,2021-09-26 04:00:00,1.3,2021-09-26 11:30:00,5,2.4
2021-10-01,2021-10-01 23:30:00,3.1,2021-10-01 11:00:00,2.4,2.2
2021-10-02,2021-10-02 04:00:00,1.9,2021-10-02 11:30:00,6,3.5
2021-10-03,2021-10-03 04:00:00,-0.5,2021-10-03 11:30:00,4,2.1
2021-10-04,2021-10-04 04:00:00,-1.2,2021-10-04 11:30:00,5.2,1.8
2021-10-05,2021-10-05 04:30:00,-0.9,2021-10-05 11:30:00,5.6,2.6
2021-10-06,2021-10-06 05:00:00,1.5,2021-10-06 11:00:00,2.7,2.8
