"date","time.uhi.min","uhi.min","time.uhi.max","uhi.max","uhi.med"
2021-09-23,2021-09-23 04:00:00,NA,2021-09-23 12:00:00,NA,NA
2021-09-24,2021-09-24 02:00:00,NA,2021-09-24 12:30:00,NA,NA
2021-09-25,2021-09-25 04:30:00,NA,2021-09-25 12:30:00,NA,NA
2021-09-26,2021-09-26 02:00:00,NA,2021-09-26 12:30:00,NA,NA
2021-10-01,2021-10-01 06:00:00,NA,2021-10-01 12:00:00,NA,NA
2021-10-02,2021-10-02 04:30:00,NA,2021-10-02 11:30:00,NA,NA
2021-10-03,2021-10-03 21:30:00,NA,2021-10-03 11:30:00,NA,NA
2021-10-04,2021-10-04 01:00:00,NA,2021-10-04 10:00:00,NA,NA
2021-10-05,2021-10-05 23:30:00,NA,2021-10-05 12:00:00,NA,NA
2021-10-06,2021-10-06 00:00:00,NA,2021-10-06 12:30:00,NA,NA
2021-10-07,2021-10-07 04:00:00,NA,2021-10-07 11:00:00,NA,NA
2021-10-08,2021-10-08 05:30:00,NA,2021-10-08 11:30:00,NA,NA
2021-10-09,2021-10-09 05:00:00,NA,2021-10-09 12:00:00,NA,NA
2021-10-10,2021-10-10 05:30:00,NA,2021-10-10 12:30:00,NA,NA
2021-10-11,2021-10-11 03:00:00,NA,2021-10-11 11:00:00,NA,NA
2021-10-13,2021-10-13 06:00:00,NA,2021-10-13 12:30:00,NA,NA
2021-10-14,2021-10-14 23:00:00,NA,2021-10-14 12:00:00,NA,NA
2021-10-15,2021-10-15 06:00:00,NA,2021-10-15 12:00:00,NA,NA
2021-10-16,2021-10-16 06:30:00,NA,2021-10-16 12:00:00,NA,NA
2021-10-17,2021-10-17 05:30:00,NA,2021-10-17 12:00:00,NA,NA
2021-10-18,2021-10-18 04:30:00,NA,2021-10-18 12:00:00,NA,NA
2021-10-19,2021-10-19 05:30:00,NA,2021-10-19 12:00:00,NA,NA
2021-10-20,2021-10-20 22:30:00,NA,2021-10-20 12:00:00,NA,NA
